contact_id,txn_id,txn_date,product_id,touch_type
788477414,422907371,8/16/15,TEGBX,Email
463568867,422907372,3/1/16,VDIGX,Email
426898953,422907373,6/2/15,FFFFX,Email
572962457,422907374,8/17/15,VTSAX,Call
147216154,422907375,1/30/15,VCAIX,Web Visit
412129328,422907376,1/22/16,HSCSX,Call
517654795,422907377,4/27/15,VCAIX,Visit
218624434,422907378,11/14/15,FSDIX,Visit
901172004,422907379,5/13/15,FDFFX,Email
267916081,422907380,3/8/16,PRGFX,Web Visit
931365979,422907381,10/15/15,VEXPX,Visit
143864168,422907382,4/11/15,ICPAX,Call
306992119,422907383,11/13/15,VASGX,Web Visit
344264622,422907384,12/19/15,TRRDX,Call
494827795,422907385,1/8/16,FLPSX,Call
642913168,422907386,9/16/15,FFRHX,Visit
705251055,422907387,7/5/15,VBIAX,Call
132519509,422907388,6/6/15,GAUCX,Call
175699680,422907389,5/16/15,FSUTX,Web Visit
807465804,422907390,10/10/15,RIDEX,Email
100940880,422907391,8/26/15,VINIX,Visit
113314075,422907392,9/21/15,VTIAX,Email
228261501,422907393,11/15/15,JAOSX,Email
953571188,422907394,1/6/16,OTCFX,Email
618185261,422907395,4/24/15,FPHAX,Web Visit
417554047,422907396,12/8/15,TRREX,Web Visit
126459178,422907397,9/2/15,VMGRX,Email
357647611,422907398,3/30/15,TRRIX,Visit
558044498,422907399,8/27/15,STFGX,Web Visit
272644069,422907400,10/17/15,PTTRX,Call
197082522,422907401,8/9/15,VBTIX,Email
970823307,422907402,6/4/15,VBMPX,Email
394513731,422907403,1/24/15,USHYX,Email
982630363,422907404,2/27/15,FMCSX,Visit
329186928,422907405,1/21/15,SMMIX,Visit
275216171,422907406,2/10/15,TRRDX,Visit
224078625,422907407,6/27/15,VITPX,Visit
110804480,422907408,2/2/16,FAIRX,Web Visit
402304116,422907409,9/5/15,ONGAX,Email
281485146,422907410,8/9/15,TGLDX,Visit
413992506,422907411,2/18/15,PRFHX,Web Visit
468810071,422907412,1/9/15,VFSTX,Call
176338321,422907413,3/16/15,FFFDX,Call
292127982,422907414,1/9/15,AMECX,Email
966098063,422907415,3/12/16,VFIDX,Email
671146322,422907416,6/19/15,FSNGX,Web Visit
307882072,422907417,1/29/15,MDISX,Web Visit
333850718,422907418,8/24/15,VTTVX,Email
830257762,422907419,8/19/15,POSKX,Call
189614492,422907420,1/15/15,BALCX,Web Visit
941657331,422907421,5/9/15,MDDVX,Email
208578979,422907422,12/19/15,GWPAX,Call
271638719,422907423,12/16/15,VGSLX,Visit
437219559,422907424,12/28/15,ANEFX,Call
369083333,422907425,2/26/15,MALOX,Web Visit
725121152,422907426,4/15/15,PRBLX,Email
127523818,422907427,6/24/15,NYVTX,Web Visit
441268733,422907428,4/20/15,ACRNX,Email
253886760,422907429,3/8/15,VWIGX,Call
573940862,422907430,3/4/15,FKUTX,Visit
220627547,422907431,7/23/15,MAGWX,Web Visit
979641605,422907432,9/7/15,JAOSX,Call
265974260,422907433,1/25/16,SNXFX,Visit
646408653,422907434,4/26/15,VMLUX,Email
926924889,422907435,11/15/15,PAAIX,Call
347274153,422907436,3/31/16,ORNAX,Email
285565053,422907437,2/10/15,TWGTX,Email
223980504,422907438,1/18/15,TRRMX,Web Visit
328694142,422907439,5/28/15,VTIVX,Web Visit
371552890,422907440,4/16/15,ABNDX,Visit
511331017,422907441,3/1/16,TRRKX,Visit
656939548,422907442,2/28/15,VIVIX,Call
554146765,422907443,11/13/15,VMGRX,Email
859830775,422907444,2/9/15,VTTHX,Web Visit
212903538,422907445,1/7/15,PRHYX,Visit
522744520,422907446,3/17/15,DODBX,Call
976081999,422907447,1/15/15,USIBX,Call
332387188,422907448,10/8/15,VWNFX,Email
479203558,422907449,5/5/15,VWNAX,Call
791577179,422907450,4/7/15,MALOX,Email
668480033,422907451,7/25/15,VTSNX,Call
411587402,422907452,1/31/15,POAGX,Visit
420346355,422907453,5/14/15,MAMAX,Visit
196693955,422907454,1/21/15,FSTVX,Email
608273731,422907455,3/14/15,FDIVX,Web Visit
900362361,422907456,7/9/15,VEIEX,Web Visit
944110285,422907457,8/28/15,VSIAX,Visit
111536396,422907458,3/17/15,ACEIX,Web Visit
117172691,422907459,11/4/15,LAFFX,Email
504004754,422907460,7/21/15,VQNPX,Email
216990269,422907461,4/1/15,SEQUX,Email
347274153,422907462,2/29/16,FSENX,Email
404592367,422907463,4/5/15,FKGRX,Web Visit
974379004,422907464,8/8/15,JNBAX,Visit
879517919,422907465,8/9/15,VTRIX,Web Visit
817015508,422907466,11/3/15,OAKMX,Call
324357480,422907467,4/3/15,VMGRX,Email
406184141,422907468,1/1/16,FOCPX,Web Visit
273733504,422907469,5/16/15,FSICX,Web Visit
413969183,422907470,12/29/15,FMAGX,Email
104693340,422907471,3/12/15,FNARX,Visit
184088232,422907472,9/15/15,FOCPX,Email
302373623,422907473,11/14/15,VDIGX,Visit
441456829,422907474,3/23/16,GLRBX,Visit
691967835,422907475,1/8/16,PRSGX,Call
238377171,422907476,2/6/15,LMVTX,Call
111082494,422907477,1/29/15,FSRPX,Email
129857285,422907478,10/14/15,ACEIX,Email
657829045,422907479,9/23/15,VFSUX,Visit
830051885,422907480,4/13/15,PTTCX,Email
430481647,422907481,7/30/15,FDCAX,Email
947576726,422907482,11/4/15,VIIIX,Call
250247015,422907483,12/27/15,VMRGX,Call
890828692,422907484,3/3/15,DODFX,Call
241630669,422907485,3/19/15,PRPFX,Call
218277180,422907486,12/5/15,VWITX,Visit
459289057,422907487,8/31/15,MUTHX,Email
275554987,422907488,8/29/15,TEGBX,Visit
690285085,422907489,3/2/16,VBMFX,Email
112805658,422907490,7/7/15,PTRAX,Email
543140919,422907491,12/8/15,VMGRX,Web Visit
375233399,422907492,7/17/15,TBGVX,Call
462745205,422907493,2/7/16,OAKLX,Web Visit
327455354,422907494,2/3/15,ARTIX,Email
398289082,422907495,6/14/15,SWHFX,Call
469902365,422907496,5/30/15,PRGFX,Email
544052633,422907497,9/11/15,TWEIX,Visit
637710730,422907498,9/22/15,ANEFX,Visit
565178142,422907499,2/20/16,MCLOX,Web Visit
569180702,422907500,3/20/15,FDESX,Visit
240223174,422907501,1/23/15,GFACX,Call
551246816,422907502,2/23/15,PRIDX,Email
279114123,422907503,7/10/15,VWIUX,Call
134157610,422907504,1/15/15,VISVX,Visit
209749413,422907505,6/5/15,VTMGX,Call
413469467,422907506,7/30/15,MLPAX,Web Visit
718060395,422907507,4/20/15,LALDX,Call
308552986,422907508,10/9/15,VSCGX,Email
251246898,422907509,2/17/15,WASCX,Email
407631211,422907510,1/9/15,VIVAX,Call
577542363,422907511,1/21/16,FSENX,Visit
833844994,422907512,11/26/15,VDIGX,Web Visit
154683394,422907513,12/7/15,PRSCX,Web Visit
792474709,422907514,11/2/15,VCAIX,Email
594196013,422907515,3/20/15,RPMGX,Web Visit
394829258,422907516,4/17/15,DODBX,Web Visit
509217973,422907517,9/21/15,FSELX,Visit
134592627,422907518,6/26/15,VWIAX,Email
692543675,422907519,7/13/15,FBGRX,Email
777131204,422907520,2/15/15,PRNHX,Email
230716763,422907521,6/15/15,HSCSX,Web Visit
309931069,422907522,2/25/15,VFORX,Email
375813120,422907523,6/2/15,PONDX,Web Visit
223559087,422907524,2/11/16,VFIFX,Email
671920324,422907525,3/11/16,YACKX,Visit
489513583,422907526,7/27/15,FRSTX,Visit
494416610,422907527,5/31/15,VPGDX,Web Visit
582780980,422907528,3/7/15,VWAHX,Call
384141886,422907529,9/24/15,VEIRX,Visit
266690342,422907530,3/24/15,VBIAX,Visit
399072263,422907531,3/5/16,VTRIX,Web Visit
104872715,422907532,8/18/15,AWSHX,Call
191349277,422907533,1/19/16,TRLGX,Email
172121113,422907534,2/27/15,VWNEX,Call
758532431,422907535,3/22/15,FDFFX,Call
119914115,422907536,4/19/15,VHGEX,Visit
889191323,422907537,2/24/15,AMRMX,Email
134451203,422907538,1/25/16,VTMFX,Visit
203269756,422907539,6/27/15,PRHYX,Call
136130418,422907540,3/21/16,GSZIX,Call
468423187,422907541,11/22/15,MINIX,Call
650522358,422907542,1/26/15,VBTIX,Web Visit
674397601,422907543,11/15/15,FSCRX,Email
321830311,422907544,1/12/16,VGHCX,Visit
796816583,422907545,2/16/16,USATX,Web Visit
284122698,422907546,10/25/15,RERFX,Web Visit
152609130,422907547,3/18/15,FSAGX,Email
364076428,422907548,10/28/15,MDDVX,Email
502603908,422907549,5/5/15,VWESX,Call
565001905,422907550,12/4/15,PRDGX,Visit
561370922,422907551,8/13/15,FKGRX,Visit
216767165,422907552,1/30/16,PRNEX,Web Visit
388044906,422907553,9/3/15,VGENX,Web Visit
965514853,422907554,2/16/15,FRIFX,Call
175296601,422907555,10/23/15,JAVLX,Visit
235591357,422907556,2/28/15,VFSTX,Web Visit
359003362,422907557,12/13/15,VTRIX,Call
471190464,422907558,2/6/16,VHGEX,Email
461482297,422907559,10/31/15,VFORX,Web Visit
352144253,422907560,8/27/15,PONDX,Visit
851610406,422907561,7/25/15,PRHYX,Visit
100568723,422907562,6/24/15,SMCWX,Visit
940666606,422907563,8/26/15,RMUNX,Call
153119732,422907564,9/7/15,ACEIX,Visit
344274876,422907565,3/22/15,FLATX,Call
122742640,422907566,9/2/15,FSTVX,Email
183681497,422907567,3/20/16,VIIIX,Visit
211850986,422907568,2/27/16,ODMAX,Web Visit
356082397,422907569,1/14/15,SPECX,Email
367995009,422907570,10/11/15,PRIDX,Call
927067498,422907571,10/28/15,MAMAX,Email
238946972,422907572,8/18/15,TAREX,Web Visit
437148573,422907573,11/22/15,FSIIX,Email
990964776,422907574,9/4/15,TRRIX,Web Visit
116038032,422907575,4/28/15,TRBCX,Email
358938238,422907576,12/30/15,VASIX,Email
452777278,422907577,5/10/15,ANWPX,Visit
876222031,422907578,3/18/15,TOLLX,Call
813732632,422907579,1/24/16,FRSTX,Email
643686193,422907580,12/26/15,VTSNX,Call
600884101,422907581,7/4/15,GABUX,Email
609985507,422907582,10/28/15,FRESX,Email
339888546,422907583,2/27/16,GWPAX,Visit
230112554,422907584,2/19/15,LALDX,Web Visit
245336089,422907585,2/2/16,FSIVX,Web Visit
604345673,422907586,6/14/15,ANEFX,Web Visit
977804656,422907587,8/24/15,FFFDX,Email
732598669,422907588,9/11/15,VVIAX,Call
118210572,422907589,10/7/15,STFGX,Call
600446113,422907590,12/25/15,VFIFX,Visit
114593144,422907591,2/14/16,USHYX,Web Visit
451214190,422907592,3/14/15,FIGRX,Email
628625339,422907593,5/21/15,PONAX,Call
176524058,422907594,3/8/16,FLVCX,Visit
661690099,422907595,12/15/15,VIPSX,Web Visit
256620394,422907596,3/23/15,VGELX,Email
871411075,422907597,7/29/15,VUSTX,Call
664519902,422907598,4/12/15,MCLOX,Email
222002893,422907599,12/31/15,FSDIX,Call
241053411,422907600,11/17/15,PTTCX,Call
325824958,422907601,9/11/15,FPURX,Email
168728165,422907602,5/22/15,VIMSX,Email
235263793,422907603,12/24/15,TWHIX,Email
568755954,422907604,5/9/15,FSICX,Call
205833823,422907605,1/5/16,PRLAX,Email
364955035,422907606,3/11/15,FASIX,Web Visit
867605367,422907607,3/22/16,PRWCX,Email
733810909,422907608,1/5/16,VBTLX,Web Visit
247110356,422907609,6/10/15,FSCSX,Email
191805263,422907610,1/22/16,SHRAX,Web Visit
176901734,422907611,8/29/15,PRUAX,Visit
812525939,422907612,8/18/15,VFIDX,Call
442049039,422907613,11/20/15,USBSX,Email
345297406,422907614,1/18/15,LSBRX,Email
390216104,422907615,3/4/15,HSGFX,Web Visit
386216040,422907616,8/27/15,VTENX,Call
156822482,422907617,2/5/16,FKGRX,Call
415113262,422907618,2/21/16,VWINX,Call
178387814,422907619,3/13/16,VEXPX,Call
400809847,422907620,11/6/15,PRLAX,Visit
747249191,422907621,7/18/15,NAESX,Call
469014188,422907622,3/17/15,JABAX,Web Visit
242568398,422907623,11/19/15,PNOPX,Visit
123415863,422907624,1/22/16,FSEMX,Email
174379276,422907625,9/10/15,VEMAX,Email
694632143,422907626,1/10/15,FNCMX,Visit
331164203,422907627,4/4/15,FSICX,Web Visit
188546659,422907628,4/22/15,VITPX,Web Visit
591992434,422907629,3/31/15,TEGBX,Call
375917545,422907630,8/19/15,YAFFX,Email
104180522,422907631,2/24/16,VFIFX,Email
824150844,422907632,2/19/15,TRREX,Web Visit
978964189,422907633,9/7/15,PRSVX,Web Visit
476459447,422907634,2/8/15,POAGX,Web Visit
472308973,422907635,8/5/15,GABUX,Visit
449968103,422907636,1/31/15,JABAX,Web Visit
164791522,422907637,1/3/16,TWEIX,Visit
881287438,422907638,1/5/16,FGRIX,Visit
281103145,422907639,12/31/15,VTABX,Web Visit
692136152,422907640,8/24/15,FKGRX,Web Visit
877567820,422907641,12/31/15,TIBCX,Web Visit
539982499,422907642,12/17/15,FHKCX,Visit
233604143,422907643,8/14/15,GWPAX,Call
316113785,422907644,10/8/15,FSPHX,Call
489917540,422907645,2/22/16,SGROX,Web Visit
856914389,422907646,8/13/15,VMRGX,Email
572997961,422907647,3/5/15,ARTIX,Email
330217890,422907648,3/4/15,USSPX,Call
268555107,422907649,3/31/15,VGHAX,Visit
237549249,422907650,9/28/15,STFGX,Call
176901734,422907651,2/8/16,TRBCX,Visit
301951866,422907652,2/15/15,AMECX,Email
339086345,422907653,12/30/15,POSKX,Call
609328676,422907654,11/15/15,VTHRX,Web Visit
196073606,422907655,4/26/15,VTENX,Web Visit
216607975,422907656,9/4/15,SPHIX,Call
176774378,422907657,9/5/15,VQNPX,Call
599263865,422907658,4/13/15,VSGAX,Call
315636533,422907659,10/1/15,FSRPX,Call
967913939,422907660,4/28/15,MCHFX,Visit
519706458,422907661,10/4/15,PRBLX,Email
920026785,422907662,9/19/15,VFICX,Web Visit
890828692,422907663,2/4/16,VSGAX,Web Visit
583037506,422907664,7/28/15,VBMPX,Visit
546608999,422907665,7/6/15,FIGRX,Visit
358938238,422907666,11/10/15,ABNDX,Call
485456384,422907667,7/29/15,FRESX,Call
324250725,422907668,2/2/15,TRRGX,Visit
275491991,422907669,1/19/16,VBIIX,Email
570900100,422907670,3/8/16,FAGIX,Email
390830971,422907671,11/19/15,GFACX,Visit
915681529,422907672,10/17/15,VGENX,Call
181376929,422907673,9/26/15,GENIX,Visit
228348888,422907674,4/14/15,VFIJX,Web Visit
136115445,422907675,3/18/15,USAIX,Visit
155389478,422907676,8/7/15,ANWPX,Visit
699517623,422907677,4/19/15,TIBCX,Call
256966511,422907678,10/21/15,RERCX,Call
456596963,422907679,6/6/15,VBTLX,Visit
197220946,422907680,5/19/15,RPMGX,Email
409833171,422907681,3/17/15,CWGIX,Email
811097819,422907682,1/14/16,VEIPX,Email
383068717,422907683,8/12/15,FLCSX,Email
971530713,422907684,1/1/15,VHCOX,Visit
711254771,422907685,1/29/15,FRIFX,Call
360820983,422907686,2/9/15,VFIFX,Email
295533673,422907687,8/20/15,JANDX,Call
453374598,422907688,8/30/15,VHGEX,Visit
186732277,422907689,10/30/15,FMAGX,Visit
787360366,422907690,10/9/15,FRESX,Visit
367052539,422907691,2/28/15,VHDYX,Web Visit
330725214,422907692,1/20/15,MCHFX,Call
281528032,422907693,2/15/16,FKGRX,Call
439238602,422907694,2/26/16,PENNX,Call
326353770,422907695,12/16/15,VGSNX,Call
355436806,422907696,4/19/15,PONDX,Web Visit
832660875,422907697,7/6/15,PRPFX,Email
242408190,422907698,1/17/15,SHRAX,Web Visit
537082119,422907699,3/3/15,JNGLX,Visit
225210262,422907700,11/19/15,VTWNX,Call
557570344,422907701,7/26/15,YACKX,Visit
126908731,422907702,2/1/16,FSCRX,Web Visit
968698108,422907703,10/3/15,POGRX,Email
354041695,422907704,5/15/15,FSTVX,Call
867834407,422907705,7/3/15,PGRWX,Visit
108034080,422907706,11/13/15,NAESX,Web Visit
154266843,422907707,8/9/15,SPECX,Visit
431236618,422907708,8/27/15,SMMIX,Call
240154076,422907709,2/24/15,VEXRX,Visit
114328681,422907710,11/26/15,POGRX,Email
239157348,422907711,12/28/15,PRGFX,Web Visit
348566253,422907712,12/25/15,TRRKX,Visit
244324880,422907713,1/31/15,VMLUX,Web Visit
506954890,422907714,8/29/15,PRASX,Web Visit
158639435,422907715,1/26/15,PONAX,Email
387787928,422907716,5/6/15,VSIAX,Call
369608642,422907717,8/3/15,FBALX,Call
998659475,422907718,9/23/15,VIGAX,Call
170972123,422907719,3/31/15,ITHAX,Visit
865041803,422907720,6/9/15,FDFAX,Web Visit
110551203,422907721,11/29/15,MDDVX,Web Visit
374270107,422907722,6/3/15,VASGX,Visit
121734410,422907723,7/28/15,VTTHX,Call
132594353,422907724,3/8/16,VTTHX,Email
716449357,422907725,10/31/15,FSICX,Web Visit
295778513,422907726,2/1/16,TBGVX,Call
286194187,422907727,4/15/15,FSNGX,Web Visit
245348092,422907728,8/15/15,SPECX,Visit
300874763,422907729,5/16/15,FSDIX,Call
915253154,422907730,7/31/15,JAMRX,Visit
149058068,422907731,11/22/15,VIFSX,Visit
284379316,422907732,1/20/16,FBSOX,Email
786562667,422907733,11/1/15,USHYX,Email
224673766,422907734,2/21/16,RERFX,Call
313111454,422907735,12/12/15,FFFDX,Call
405664145,422907736,2/21/16,VTINX,Web Visit
964389479,422907737,3/28/16,VDAIX,Web Visit
983423282,422907738,12/17/15,HAINX,Email
654177016,422907739,5/31/15,PONCX,Email
370221193,422907740,12/15/15,PRHYX,Call
130319130,422907741,7/2/15,VGSTX,Visit
405238333,422907742,5/7/15,VSEQX,Email
463302454,422907743,10/19/15,ODVYX,Email
132623841,422907744,4/29/15,FSDIX,Visit
450597889,422907745,1/22/15,ONGIX,Web Visit
897850198,422907746,5/12/15,VWIAX,Web Visit
881383364,422907747,7/19/15,VTENX,Call
107581450,422907748,5/13/15,FGMNX,Email
702635000,422907749,5/22/15,VSEQX,Email
687883257,422907750,4/29/15,FDVLX,Visit
225724348,422907751,4/7/15,VWIUX,Call
422301257,422907752,10/7/15,ICPAX,Web Visit
322425450,422907753,1/30/15,FSENX,Web Visit
248758196,422907754,7/2/15,FLCSX,Call
997646684,422907755,12/19/15,VTSNX,Call
414946520,422907756,5/14/15,YAFFX,Web Visit
316183041,422907757,7/14/15,JATTX,Web Visit
389693864,422907758,3/10/15,VFIAX,Visit
195648954,422907759,4/23/15,VPCCX,Email
832728896,422907760,9/4/15,VTENX,Web Visit
733937046,422907761,11/5/15,PRFHX,Visit
380190081,422907762,12/13/15,KAUFX,Email
289605649,422907763,11/15/15,LMVTX,Visit
257632603,422907764,10/3/15,VASVX,Visit
162136850,422907765,12/22/15,FRSTX,Web Visit
123245528,422907766,9/27/15,VEMAX,Call
547208710,422907767,9/26/15,VTMFX,Email
846505906,422907768,10/3/15,DODIX,Email
274285321,422907769,2/16/16,VBIAX,Email
617468310,422907770,10/8/15,VHCOX,Call
895333276,422907771,3/5/15,FHKCX,Email
243840728,422907772,9/23/15,VASGX,Email
218403574,422907773,7/11/15,PRFDX,Email
213461125,422907774,1/16/15,VTSMX,Web Visit
154740550,422907775,10/11/15,FSRPX,Email
245763992,422907776,12/29/15,VBILX,Call
573164604,422907777,2/23/15,ANCFX,Visit
753388597,422907778,5/9/15,HSCSX,Call
977206579,422907779,1/15/16,VWITX,Visit
866752105,422907780,9/30/15,FFRHX,Web Visit
387152340,422907781,3/16/15,HSCSX,Visit
180780692,422907782,2/18/16,FDGFX,Call
965329778,422907783,1/28/15,KAUFX,Visit
272226888,422907784,9/9/15,VIIIX,Visit
431240521,422907785,9/2/15,CSRSX,Web Visit
696128070,422907786,3/27/15,USAWX,Web Visit
330700391,422907787,1/6/15,VIGRX,Web Visit
336464624,422907788,5/15/15,PRGTX,Visit
163404157,422907789,4/25/15,VWNFX,Call
209886898,422907790,10/20/15,TWEIX,Email
406732151,422907791,8/9/15,FSCSX,Web Visit
564017045,422907792,8/20/15,PTTDX,Call
564145357,422907793,7/3/15,PRBLX,Call
123097345,422907794,12/31/15,FPURX,Web Visit
577310570,422907795,12/30/15,VFSTX,Visit
419697066,422907796,2/27/16,POAGX,Email
744476502,422907797,2/20/16,PRSCX,Web Visit
111836871,422907798,7/26/15,FHAIX,Visit
594196013,422907799,10/4/15,RERCX,Web Visit
336099257,422907800,10/8/15,FESGX,Email
203027523,422907801,10/12/15,JANDX,Call
871618527,422907802,5/27/15,AIVSX,Web Visit
149351296,422907803,9/12/15,TIBCX,Visit
121292080,422907804,6/20/15,LMVTX,Web Visit
167867032,422907805,8/24/15,KAUFX,Web Visit
370040347,422907806,12/17/15,FSITX,Call
470647444,422907807,10/23/15,REREX,Web Visit
194480953,422907808,7/6/15,SWHFX,Visit
930196035,422907809,2/27/16,VTTVX,Visit
490344973,422907810,5/24/15,USAWX,Visit
138947100,422907811,2/10/16,ANEFX,Email
506239916,422907812,10/15/15,VGSTX,Visit
970573749,422907813,2/14/16,FOCPX,Visit
637584808,422907814,12/28/15,VFORX,Visit
639702416,422907815,6/22/15,FDCAX,Visit
349603036,422907816,4/7/15,JANDX,Email
325647127,422907817,5/11/15,VWEHX,Web Visit
240653423,422907818,11/3/15,POAGX,Call
438457023,422907819,11/3/15,JAOSX,Email
314587974,422907820,7/29/15,PRMTX,Web Visit
113051171,422907821,9/21/15,PRNHX,Web Visit
317166163,422907822,2/22/16,FRSTX,Call
466792418,422907823,4/8/15,LSBRX,Visit
159407454,422907824,2/10/16,ACRNX,Web Visit
114434084,422907825,11/6/15,FSDIX,Email
539240893,422907826,6/11/15,VWILX,Email
349564842,422907827,4/22/15,PRMTX,Email
254159819,422907828,11/13/15,MLPDX,Call
420131653,422907829,5/20/15,VEMPX,Visit
750112641,422907830,2/16/16,VWEAX,Email
284882949,422907831,5/24/15,USAIX,Visit
362185390,422907832,2/24/16,AMRMX,Call
240337153,422907833,1/5/15,PRBLX,Email
170611126,422907834,9/24/15,VFIJX,Call
756903215,422907835,4/10/15,FNARX,Call
883894953,422907836,2/13/16,VSCGX,Web Visit
470493861,422907837,1/9/15,FESGX,Visit
918322080,422907838,2/27/16,VAIPX,Email
152667326,422907839,11/17/15,VSMAX,Call
447202613,422907840,1/12/15,LMVTX,Web Visit
297083781,422907841,8/16/15,JAVLX,Web Visit
269968081,422907842,3/15/16,FSAGX,Email
189611407,422907843,11/17/15,FGMNX,Email
162906244,422907844,1/26/15,ACSTX,Web Visit
463568867,422907845,6/12/15,KAUFX,Visit
234564786,422907846,11/23/15,VBMPX,Web Visit
584731802,422907847,7/16/15,FCNKX,Email
556754699,422907848,6/8/15,MAPTX,Call
217563361,422907849,1/23/16,VEXRX,Web Visit
493768462,422907850,3/10/16,FLPSX,Visit
276689374,422907851,7/27/15,VWILX,Call
449628380,422907852,9/12/15,VFFVX,Email
944113292,422907853,3/14/16,FFFGX,Visit
413488360,422907854,7/2/15,TEMWX,Web Visit
329867982,422907855,11/18/15,JATTX,Email
157632058,422907856,9/22/15,TIBCX,Call
110716060,422907857,5/30/15,FLCSX,Call
537545860,422907858,1/15/16,VBTIX,Visit
120587681,422907859,9/14/15,BERIX,Web Visit
839200001,422907860,10/10/15,FBSOX,Call
524082767,422907861,10/5/15,FLCSX,Web Visit
702526897,422907862,5/22/15,PRHYX,Visit
360634820,422907863,5/18/15,PREMX,Call
206426402,422907864,2/6/16,VIGAX,Web Visit
325572638,422907865,9/6/15,OGBCX,Web Visit
124187159,422907866,6/26/15,FNMIX,Visit
384040949,422907867,3/5/16,TRRBX,Visit
385528976,422907868,4/26/15,VFIFX,Web Visit
228417415,422907869,11/16/15,VBMPX,Visit
156853951,422907870,2/21/16,FXSIX,Web Visit
333713519,422907871,2/12/16,FKUTX,Email
167576505,422907872,7/26/15,DODFX,Visit
134421853,422907873,5/10/15,VGPMX,Web Visit
413846666,422907874,9/7/15,FKGRX,Visit
194402356,422907875,12/24/15,VFICX,Web Visit
407029999,422907876,11/29/15,FSCRX,Call
181397885,422907877,11/29/15,JANDX,Email
926083641,422907878,3/20/16,VMLUX,Web Visit
230716763,422907879,12/16/15,PRGFX,Visit
252836780,422907880,2/23/16,FMAGX,Email
722377351,422907881,6/25/15,VBIAX,Visit
252381792,422907882,2/29/16,FLATX,Web Visit
974545574,422907883,3/4/16,PTRAX,Web Visit
224390038,422907884,12/26/15,VIEIX,Web Visit
314932020,422907885,3/6/15,FLPSX,Call
411032136,422907886,1/15/15,NYVTX,Email
108834936,422907887,10/3/15,MCHFX,Call
235809829,422907888,3/5/16,SWPPX,Visit
578982984,422907889,2/12/15,FHAIX,Visit
